name,id_2025,GW,kickoff_time,goals_scored,assists,minutes,team,id_2026
Justin Kluivert,71,0,2025-04-05T14:00:00Z,0,0,0,Bournemouth,81
-1294623,NA,NA,,NA,False,NA,1299867,NA
Ollie Scarles,677,1,2025-04-05T14:00:00Z,0,0,45,West Ham,608
-268,NA,NA,,NA,True,NA,1168,NA
Andoni Iraola,738,5,2025-04-05T14:00:00Z,0,0,0,Bournemouth,NA
-3562,NA,NA,,NA,False,NA,3734,NA
Josh Wilson-Esbrand,675,0,2025-04-06T15:30:00Z,0,0,0,Man City,NA
-11,NA,NA,,NA,False,NA,11,NA
Martin Dúbravka,396,0,2025-04-07T19:00:00Z,0,0,0,Newcastle,470
-16686,NA,NA,,NA,False,NA,17489,NA
Oliver Glasner,741,8,2025-04-05T14:00:00Z,0,0,0,Crystal Palace,NA
-4686,NA,NA,,NA,True,NA,6150,NA
Flynn Downes,518,0,2025-04-06T13:00:00Z,0,0,0,Southampton,NA
-103,NA,NA,,NA,False,NA,111,NA
Alejandro Garnacho,372,3,2025-04-06T15:30:00Z,0,0,90,Man Utd,453
-9801,NA,NA,,NA,True,NA,11858,NA
Ronnie Edwards,460,0,2025-04-06T13:00:00Z,0,0,0,Southampton,NA
-500,NA,NA,,NA,False,NA,500,NA
Edson Álvarez Velázquez,511,1,2025-04-05T14:00:00Z,0,0,53,West Ham,616
-63,NA,NA,,NA,True,NA,164,NA
Jack Grealish,349,1,2025-04-06T15:30:00Z,0,0,16,Man City,419
1726,NA,NA,,NA,False,NA,361,NA
Marcus Myers-Harness,271,0,2025-04-05T14:00:00Z,0,0,0,Ipswich,NA
-3,NA,NA,,NA,True,NA,3,NA
Jack Taylor,281,1,2025-04-05T14:00:00Z,0,0,25,Ipswich,NA
-12,NA,NA,,NA,True,NA,41,NA
Simon Adingra,113,1,2025-04-05T14:00:00Z,0,0,27,Brighton,543
71,NA,NA,,NA,False,NA,306,NA
Ben Mee,100,0,2025-04-06T13:00:00Z,0,0,0,Brentford,NA
-208,NA,NA,,NA,True,NA,337,NA
Leon Chiwome,539,0,2025-04-05T14:00:00Z,0,0,0,Wolves,657
-2205,NA,NA,,NA,False,NA,3204,NA
Eric da Silva Moreira,428,0,2025-04-05T16:30:00Z,0,0,0,Nott'm Forest,523
283,NA,NA,,NA,False,NA,493,NA
Luis Guilherme Lira dos Santos,526,1,2025-04-05T14:00:00Z,0,0,6,West Ham,619
-1,NA,NA,,NA,True,NA,22,NA
Joe Hodge,551,0,2025-04-05T14:00:00Z,0,0,0,Wolves,653
-75,NA,NA,,NA,False,NA,75,NA
Chiedozie Ogbene,632,0,2025-04-05T14:00:00Z,0,0,0,Ipswich,NA
-1,NA,NA,,NA,True,NA,18,NA
Harrison Armstrong,603,0,2025-04-05T11:30:00Z,0,0,0,Everton,305
-166,NA,NA,,NA,True,NA,166,NA
Carney Chukwuemeka,161,0,2025-04-06T13:00:00Z,0,0,0,Chelsea,NA
-13,NA,NA,,NA,False,NA,13,NA
Isaac Heath,773,0,2025-04-05T11:30:00Z,0,0,0,Everton,308
4,NA,NA,,NA,True,NA,10,NA
Tom King,556,0,2025-04-05T14:00:00Z,0,0,0,Wolves,630
-1122,NA,NA,,NA,False,NA,1235,NA
Wout Faes,291,1,2025-04-07T19:00:00Z,0,0,90,Leicester,NA
-27095,NA,NA,,NA,True,NA,30805,NA
Leny Yoro,572,5,2025-04-06T15:30:00Z,0,0,90,Man Utd,444
124,NA,NA,,NA,True,NA,387,NA
Pedro Lomba Neto,560,1,2025-04-06T13:00:00Z,0,0,31,Chelsea,236
-28770,NA,NA,,NA,False,NA,31284,NA
Ian Maatsen,45,5,2025-04-05T16:30:00Z,0,1,90,Aston Villa,39
-243,NA,NA,,NA,True,NA,838,NA
Harry Winks,309,0,2025-04-07T19:00:00Z,0,0,0,Leicester,NA
-12268,NA,NA,,NA,True,NA,16485,NA
Mads Roerslev Rasmussen,105,0,2025-04-06T13:00:00Z,0,0,0,Brentford,112
-143,NA,NA,,NA,True,NA,143,NA
Jurriën Timber,6,1,2025-04-05T11:30:00Z,0,0,29,Arsenal,8
12140,NA,NA,,NA,False,NA,61450,NA
Saša Kalajdžić,555,0,2025-04-05T14:00:00Z,0,0,0,Wolves,656
-10,NA,NA,,NA,False,NA,32,NA
Michael Kayode,757,1,2025-04-06T13:00:00Z,0,0,7,Brentford,110
6,NA,NA,,NA,True,NA,31,NA
Anthony Elanga,432,1,2025-04-05T16:30:00Z,0,0,45,Nott'm Forest,486
267084,NA,NA,,NA,False,NA,40389,NA
Julio Enciso,121,1,2025-04-05T14:00:00Z,0,0,90,Ipswich,161
1795,NA,NA,,NA,True,NA,323,NA
Alfie Dorrington,699,0,2025-04-06T13:00:00Z,0,0,0,Spurs,NA
-11,NA,NA,,NA,True,NA,11,NA
Naouirou Ahamada,190,0,2025-04-05T14:00:00Z,0,0,0,Crystal Palace,275
-33,NA,NA,,NA,True,NA,33,NA
Jeremy Sarmiento Morante,141,0,2025-04-05T14:00:00Z,0,0,0,Brighton,171
-2,NA,NA,,NA,False,NA,2,NA
Ayden Heaven,658,0,2025-04-06T15:30:00Z,0,0,0,Man Utd,447
-784,NA,NA,,NA,True,NA,891,NA
Vladimír Coufal,516,0,2025-04-05T14:00:00Z,0,0,0,West Ham,NA
-28,NA,NA,,NA,True,NA,395,NA
Marc Cucurella Saseta,163,1,2025-04-06T13:00:00Z,0,0,13,Chelsea,224
102179,NA,NA,,NA,False,NA,30331,NA
Toti António Gomes,567,2,2025-04-05T14:00:00Z,0,0,90,Wolves,637
576,NA,NA,,NA,False,NA,872,NA
Julio Soler,713,0,2025-04-05T14:00:00Z,0,0,0,Bournemouth,80
203,NA,NA,,NA,False,NA,151,NA
Cristian Romero,498,2,2025-04-06T13:00:00Z,0,0,90,Spurs,569
19429,NA,NA,,NA,True,NA,1711,NA
Dan Burn,395,6,2025-04-07T19:00:00Z,0,0,90,Newcastle,476
248452,NA,NA,,NA,False,NA,34717,NA
Destiny Udogie,505,0,2025-04-06T13:00:00Z,0,0,0,Spurs,574
10598,NA,NA,,NA,True,NA,1254,NA
Jordan Pickford,235,3,2025-04-05T11:30:00Z,0,0,90,Everton,287
-116524,NA,NA,,NA,True,NA,126437,NA
Boubacar Traoré,534,0,2025-04-05T14:00:00Z,0,0,0,Wolves,649
15,NA,NA,,NA,False,NA,33,NA
Stefan Bajčetić Maquieira,312,0,2025-04-06T13:00:00Z,0,0,0,Liverpool,393
-4,NA,NA,,NA,False,NA,4,NA
Samuel Rak-Sakyi,695,0,2025-04-06T13:00:00Z,0,0,0,Chelsea,NA
-7,NA,NA,,NA,False,NA,18,NA
Mikkel Damsgaard,89,3,2025-04-06T13:00:00Z,0,0,82,Brentford,121
-19314,NA,NA,,NA,True,NA,21855,NA
Luis Díaz,327,6,2025-04-06T13:00:00Z,1,0,35,Liverpool,383
48306,NA,NA,,NA,False,NA,41696,NA
Enzo Barrenechea,30,0,2025-04-05T16:30:00Z,0,0,0,Aston Villa,56
-2,NA,NA,,NA,True,NA,2,NA
Carlos Vinícius Alves Morais,258,0,2025-04-06T13:00:00Z,0,0,0,Fulham,NA
-111,NA,NA,,NA,True,NA,460,NA
Pervis Estupiñán,122,1,2025-04-05T14:00:00Z,0,0,80,Brighton,147
7358,NA,NA,,NA,False,NA,5040,NA
James Milner,134,0,2025-04-05T14:00:00Z,0,0,0,Brighton,170
-8,NA,NA,,NA,False,NA,16,NA
Ryan Trevitt,602,0,2025-04-06T13:00:00Z,0,0,0,Brentford,134
-58,NA,NA,,NA,True,NA,58,NA
Enzo Fernández,168,2,2025-04-06T13:00:00Z,0,0,90,Chelsea,237
6556,NA,NA,,NA,False,NA,24816,NA
Luke Shaw,387,0,2025-04-06T15:30:00Z,0,0,0,Man Utd,443
-24,NA,NA,,NA,True,NA,35,NA
Fábio Freitas Gouveia Carvalho,314,0,2025-04-06T13:00:00Z,0,0,0,Brentford,123
-1399,NA,NA,,NA,True,NA,1410,NA
Jeremy Monga,792,1,2025-04-07T19:00:00Z,0,0,16,Leicester,NA
0,NA,NA,,NA,True,NA,0,NA
Jérémy Doku,346,1,2025-04-06T15:30:00Z,0,0,33,Man City,418
-4579,NA,NA,,NA,False,NA,7682,NA
Marcus Bettinelli,155,0,2025-04-06T13:00:00Z,0,0,0,Chelsea,401
-352,NA,NA,,NA,False,NA,532,NA
Alisson Ramses Becker,310,0,2025-04-06T13:00:00Z,0,0,0,Liverpool,366
-70217,NA,NA,,NA,False,NA,73800,NA
Dermot Mee,788,0,2025-04-06T15:30:00Z,0,0,0,Man Utd,435
8,NA,NA,,NA,True,NA,12,NA
Aaron Hickey,93,0,2025-04-06T13:00:00Z,0,0,0,Brentford,116
-3,NA,NA,,NA,True,NA,15,NA
Vítezslav Jaros,660,0,2025-04-06T13:00:00Z,0,0,0,Liverpool,NA
-257,NA,NA,,NA,False,NA,282,NA
Alex McCarthy,469,0,2025-04-06T13:00:00Z,0,0,0,Southampton,NA
-79,NA,NA,,NA,False,NA,123,NA
Neal Maupay,229,0,2025-04-05T11:30:00Z,0,0,0,Everton,NA
-31,NA,NA,,NA,True,NA,31,NA
Steven Benda,242,0,2025-04-06T13:00:00Z,0,0,0,Fulham,315
-564,NA,NA,,NA,True,NA,1087,NA
Dean Henderson,201,3,2025-04-05T14:00:00Z,0,0,90,Crystal Palace,253
12617,NA,NA,,NA,True,NA,73249,NA
Callum Bates,678,0,2025-04-05T11:30:00Z,0,0,0,Everton,306
-9,NA,NA,,NA,True,NA,34,NA
Ki-Jana Hoever,552,0,2025-04-05T14:00:00Z,0,0,0,Wolves,638
-80,NA,NA,,NA,False,NA,80,NA
Cheick Doucouré,193,0,2025-04-05T14:00:00Z,0,0,0,Crystal Palace,268
-6,NA,NA,,NA,True,NA,20,NA
Marco Asensio,762,1,2025-04-05T16:30:00Z,0,0,72,Aston Villa,NA
151820,NA,NA,,NA,True,NA,18580,NA
Scott McTominay,381,0,2025-04-06T15:30:00Z,0,0,0,Man Utd,NA
-10,NA,NA,,NA,True,NA,10,NA
Wilfred Ndidi,300,1,2025-04-07T19:00:00Z,0,0,90,Leicester,NA
-156,NA,NA,,NA,True,NA,198,NA
Maxence Lacroix,650,2,2025-04-05T14:00:00Z,0,0,89,Crystal Palace,257
10780,NA,NA,,NA,True,NA,5998,NA
John Ruddy,414,0,2025-04-07T19:00:00Z,0,0,0,Newcastle,NA
-139,NA,NA,,NA,False,NA,518,NA
Caleb Okoli,301,0,2025-04-07T19:00:00Z,0,0,0,Leicester,NA
-2448,NA,NA,,NA,True,NA,2579,NA
Sean Neave,789,0,2025-04-07T19:00:00Z,0,0,0,Newcastle,501
161,NA,NA,,NA,False,NA,113,NA
Odysseas Vlachodimos,412,0,2025-04-07T19:00:00Z,0,0,0,Newcastle,472
-44,NA,NA,,NA,False,NA,57,NA
Dante Cassanova,760,0,2025-04-06T13:00:00Z,0,0,0,Spurs,NA
11,NA,NA,,NA,True,NA,27,NA
George Earthy,519,0,2025-04-05T14:00:00Z,0,0,0,West Ham,620
-13,NA,NA,,NA,True,NA,13,NA
Daichi Kamada,205,2,2025-04-05T14:00:00Z,0,0,90,Crystal Palace,271
-3,NA,NA,,NA,True,NA,98,NA
Ange Postecoglou,749,9,2025-04-06T13:00:00Z,0,0,0,Spurs,NA
2031,NA,NA,,NA,True,NA,565,NA
Reece James,172,9,2025-04-06T13:00:00Z,0,0,76,Chelsea,225
607,NA,NA,,NA,False,NA,7183,NA
Georginio Rutter,618,0,2025-04-05T14:00:00Z,0,0,0,Brighton,158
-10957,NA,NA,,NA,False,NA,11025,NA
Conor Chaplin,265,1,2025-04-05T14:00:00Z,0,0,9,Ipswich,NA
-4,NA,NA,,NA,True,NA,41,NA
Enzo Maresca,740,5,2025-04-06T13:00:00Z,0,0,0,Chelsea,NA
18,NA,NA,,NA,False,NA,90,NA
Santiago Bueno,564,1,2025-04-05T14:00:00Z,0,0,2,Wolves,636
-118,NA,NA,,NA,False,NA,190,NA
Corrie Ndaba,279,0,2025-04-05T14:00:00Z,0,0,0,Ipswich,NA
-1,NA,NA,,NA,True,NA,1,NA
Kenny Tete,257,1,2025-04-06T13:00:00Z,0,0,8,Fulham,322
-87,NA,NA,,NA,True,NA,92,NA
Graham Potter,750,10,2025-04-05T14:00:00Z,0,0,0,West Ham,NA
1244,NA,NA,,NA,True,NA,528,NA
Pablo Sarabia,565,12,2025-04-05T14:00:00Z,1,1,25,Wolves,NA
-143,NA,NA,,NA,False,NA,269,NA
Diogo Teixeira da Silva,317,2,2025-04-06T13:00:00Z,0,0,66,Liverpool,NA
15984,NA,NA,,NA,False,NA,2726,NA
Kortney Hause,40,0,2025-04-05T16:30:00Z,0,0,0,Aston Villa,NA
-548,NA,NA,,NA,True,NA,763,NA
Liam Delap,268,8,2025-04-05T14:00:00Z,1,0,80,Ipswich,250
35809,NA,NA,,NA,True,NA,12484,NA
Bastien Meupiyou,637,0,2025-04-05T14:00:00Z,0,0,0,Wolves,NA
-96,NA,NA,,NA,False,NA,463,NA
Tino Livramento,409,11,2025-04-07T19:00:00Z,0,1,90,Newcastle,477
243292,NA,NA,,NA,False,NA,21949,NA
Remy Rees-Dottin,707,0,2025-04-05T14:00:00Z,0,0,0,Bournemouth,687
-112,NA,NA,,NA,False,NA,300,NA
Tyler Adams,60,2,2025-04-05T14:00:00Z,0,0,90,Bournemouth,85
-485,NA,NA,,NA,False,NA,592,NA
Danilo dos Santos de Oliveira,429,0,2025-04-05T16:30:00Z,0,0,0,Nott'm Forest,NA
-30,NA,NA,,NA,False,NA,76,NA
Jenson Metcalfe,614,0,2025-04-05T11:30:00Z,0,0,0,Everton,309
-1,NA,NA,,NA,True,NA,1,NA
Marcus Rashford,385,1,2025-04-05T16:30:00Z,0,0,28,Aston Villa,451
189467,NA,NA,,NA,True,NA,26876,NA
James Maddison,494,7,2025-04-06T13:00:00Z,0,1,79,Spurs,581
29300,NA,NA,,NA,True,NA,14314,NA
Daniel Muñoz,211,8,2025-04-05T14:00:00Z,1,0,90,Crystal Palace,256
253527,NA,NA,,NA,True,NA,54965,NA
Bruno Guimarães Rodriguez Moura,394,3,2025-04-07T19:00:00Z,0,0,64,Newcastle,488
43680,NA,NA,,NA,False,NA,14111,NA
Fraser Forster,488,0,2025-04-06T13:00:00Z,0,0,0,Spurs,NA
-1214,NA,NA,,NA,True,NA,1374,NA
Elliot Anderson,423,2,2025-04-05T16:30:00Z,0,0,90,Nott'm Forest,517
-369,NA,NA,,NA,False,NA,1124,NA
Charlie Taylor,475,0,2025-04-06T13:00:00Z,0,0,0,Southampton,NA
-9815,NA,NA,,NA,False,NA,10299,NA
Bryan Mbeumo,99,3,2025-04-06T13:00:00Z,0,0,90,Brentford,119
-194474,NA,NA,,NA,True,NA,249471,NA
Matty Cash,32,0,2025-04-05T16:30:00Z,0,0,0,Aston Villa,36
4538,NA,NA,,NA,True,NA,1824,NA
Adam Lallana,463,0,2025-04-06T13:00:00Z,0,0,0,Southampton,NA
-16,NA,NA,,NA,False,NA,31,NA
Sandro Tonali,417,3,2025-04-07T19:00:00Z,0,0,90,Newcastle,491
18062,NA,NA,,NA,False,NA,1748,NA
Issa Diop,245,0,2025-04-06T13:00:00Z,0,0,0,Fulham,320
-159,NA,NA,,NA,True,NA,221,NA
Igor Julio dos Santos de Paulo,128,0,2025-04-05T14:00:00Z,0,0,0,Brighton,149
-40,NA,NA,,NA,False,NA,62,NA
Joelinton Cássio Apolinário de Lira,403,6,2025-04-07T19:00:00Z,0,1,64,Newcastle,490
-41,NA,NA,,NA,False,NA,1801,NA
John McGinn,48,1,2025-04-05T16:30:00Z,0,0,17,Aston Villa,54
-77,NA,NA,,NA,True,NA,667,NA
Oscar Bobb,343,0,2025-04-06T15:30:00Z,0,0,0,Man City,424
282,NA,NA,,NA,False,NA,94,NA
Pedro Cardoso de Lima,561,0,2025-04-05T14:00:00Z,0,0,0,Wolves,640
-1520,NA,NA,,NA,False,NA,1894,NA
Pierre-Emile Højbjerg,490,0,2025-04-06T13:00:00Z,0,0,0,Spurs,NA
0,NA,NA,,NA,True,NA,0,NA
Nathan Collins,88,7,2025-04-06T13:00:00Z,0,0,90,Brentford,106
-17530,NA,NA,,NA,True,NA,20489,NA
Jesper Lindstrøm,577,0,2025-04-05T11:30:00Z,0,0,0,Everton,NA
-557,NA,NA,,NA,True,NA,580,NA
Marc Guéhi,200,-1,2025-04-05T14:00:00Z,0,0,89,Crystal Palace,260
20883,NA,NA,,NA,True,NA,26362,NA
Mathias Jorgensen,112,0,2025-04-06T13:00:00Z,0,0,0,Brentford,NA
-2,NA,NA,,NA,True,NA,2,NA
Divin Mubama,698,0,2025-04-06T15:30:00Z,0,0,0,Man City,NA
-268,NA,NA,,NA,False,NA,693,NA
William Osula,590,1,2025-04-07T19:00:00Z,0,0,18,Newcastle,500
57,NA,NA,,NA,False,NA,171,NA
Harry Souttar,303,0,2025-04-07T19:00:00Z,0,0,0,Leicester,NA
-3,NA,NA,,NA,True,NA,3,NA
Jean-Philippe Mateta,207,8,2025-04-05T14:00:00Z,1,0,67,Crystal Palace,283
313088,NA,NA,,NA,True,NA,56546,NA
Max Alleyne,703,0,2025-04-06T15:30:00Z,0,0,0,Man City,NA
3,NA,NA,,NA,False,NA,31,NA
Archie Harris,702,0,2025-04-05T14:00:00Z,0,0,0,Bournemouth,NA
48,NA,NA,,NA,False,NA,79,NA
Zach Abbott,706,0,2025-04-05T16:30:00Z,0,0,0,Nott'm Forest,513
20,NA,NA,,NA,False,NA,132,NA
Ben Nelson,616,0,2025-04-07T19:00:00Z,0,0,0,Leicester,NA
-4,NA,NA,,NA,True,NA,4,NA
Bernardo Veiga de Carvalho e Silva,342,2,2025-04-06T15:30:00Z,0,0,90,Man City,416
-2154,NA,NA,,NA,False,NA,2679,NA
Matai Akinmboni,712,0,2025-04-05T14:00:00Z,0,0,0,Bournemouth,75
13,NA,NA,,NA,False,NA,50,NA
Filip Jørgensen,581,0,2025-04-06T13:00:00Z,0,0,0,Chelsea,221
-9381,NA,NA,,NA,False,NA,9589,NA
David Brooks,62,1,2025-04-05T14:00:00Z,0,0,23,Bournemouth,86
-107,NA,NA,,NA,False,NA,260,NA
Ishé Samuels-Smith,782,0,2025-04-06T13:00:00Z,0,0,0,Chelsea,NA
8,NA,NA,,NA,False,NA,18,NA
Son Heung-min,503,1,2025-04-06T13:00:00Z,0,0,56,Spurs,579
93721,NA,NA,,NA,True,NA,23511,NA
Solly March,132,0,2025-04-05T14:00:00Z,0,0,18,Brighton,159
-19,NA,NA,,NA,False,NA,186,NA
Manor Solomon,502,0,2025-04-06T13:00:00Z,0,0,0,Spurs,589
-1,NA,NA,,NA,True,NA,1,NA
Nathaniel Phillips,332,0,2025-04-06T13:00:00Z,0,0,0,Liverpool,NA
-15,NA,NA,,NA,False,NA,15,NA
Kieran Trippier,418,6,2025-04-07T19:00:00Z,0,0,86,Newcastle,478
19307,NA,NA,,NA,False,NA,20412,NA
Paris Maghoma,674,0,2025-04-06T13:00:00Z,0,0,0,Brentford,132
-8,NA,NA,,NA,True,NA,31,NA
Coby Ebere,775,0,2025-04-05T11:30:00Z,0,0,0,Everton,307
17,NA,NA,,NA,True,NA,13,NA
John Stones,362,0,2025-04-06T15:30:00Z,0,0,0,Man City,409
-454,NA,NA,,NA,False,NA,474,NA
Sam Morsy,278,2,2025-04-05T14:00:00Z,0,0,90,Ipswich,NA
251,NA,NA,,NA,True,NA,425,NA
Jayden Meghoma,649,0,2025-04-06T13:00:00Z,0,0,0,Brentford,118
-38,NA,NA,,NA,True,NA,38,NA
Lewis Hall,399,0,2025-04-07T19:00:00Z,0,0,0,Newcastle,473
-128562,NA,NA,,NA,False,NA,128721,NA
Ivan Juric,748,1,2025-04-06T13:00:00Z,0,0,0,Southampton,NA
-16,NA,NA,,NA,False,NA,47,NA
Marc Guiu Paz,178,0,2025-04-06T13:00:00Z,0,0,0,Chelsea,252
-438,NA,NA,,NA,False,NA,537,NA
Tom Cannon,286,0,2025-04-07T19:00:00Z,0,0,0,Leicester,NA
-158,NA,NA,,NA,True,NA,158,NA
Ben Davies,484,2,2025-04-06T13:00:00Z,0,0,90,Spurs,571
-41,NA,NA,,NA,True,NA,201,NA
Tyler Morton,331,0,2025-04-06T13:00:00Z,0,0,0,Liverpool,395
-78,NA,NA,,NA,False,NA,86,NA
Matheus França de Oliveira,208,0,2025-04-05T14:00:00Z,0,0,0,Crystal Palace,279
746,NA,NA,,NA,True,NA,459,NA
Calvin Bassey,241,1,2025-04-06T13:00:00Z,0,0,90,Fulham,318
-1130,NA,NA,,NA,True,NA,2158,NA
Eddie Nketiah,11,-2,2025-04-05T14:00:00Z,0,0,9,Crystal Palace,284
-8579,NA,NA,,NA,True,NA,13037,NA
Andreas Hoelgebaum Pereira,240,2,2025-04-06T13:00:00Z,0,0,75,Fulham,327
-1197,NA,NA,,NA,True,NA,1489,NA
Caleb Kporha,666,0,2025-04-05T14:00:00Z,0,0,0,Crystal Palace,265
17,NA,NA,,NA,True,NA,49,NA
Matheus Santos Carneiro Da Cunha,541,0,2025-04-05T14:00:00Z,0,0,0,Wolves,450
-64678,NA,NA,,NA,False,NA,66425,NA
Amadou Onana,233,2,2025-04-05T16:30:00Z,0,0,61,Aston Villa,59
-492,NA,NA,,NA,True,NA,796,NA
Morgan Rogers,54,9,2025-04-05T16:30:00Z,1,0,90,Aston Villa,47
207401,NA,NA,,NA,True,NA,56434,NA
Reiss Nelson,10,0,2025-04-06T13:00:00Z,0,0,0,Fulham,27
-9,NA,NA,,NA,True,NA,13,NA
Tosin Adarabioyo,187,5,2025-04-06T13:00:00Z,0,0,90,Chelsea,232
-2178,NA,NA,,NA,False,NA,3789,NA
Matt Targett,416,0,2025-04-07T19:00:00Z,0,0,0,Newcastle,484
-558,NA,NA,,NA,False,NA,689,NA
Filip Marschall,46,0,2025-04-05T16:30:00Z,0,0,0,Aston Villa,35
0,NA,NA,,NA,True,NA,0,NA
Jan Paul van Hecke,144,-2,2025-04-05T14:00:00Z,0,0,90,Brighton,151
-1691,NA,NA,,NA,False,NA,8875,NA
Patrick Dorgu,766,6,2025-04-06T15:30:00Z,0,0,90,Man Utd,441
1556,NA,NA,,NA,True,NA,1455,NA
Jean-Clair Todibo,591,1,2025-04-05T14:00:00Z,0,0,83,West Ham,609
-300,NA,NA,,NA,True,NA,511,NA
Jack Clarke,631,0,2025-04-05T14:00:00Z,0,0,0,Ipswich,NA
-25,NA,NA,,NA,True,NA,208,NA
Chris Mepham,72,0,2025-04-05T14:00:00Z,0,0,0,Bournemouth,79
-6,NA,NA,,NA,False,NA,6,NA
Ollie Watkins,58,2,2025-04-05T16:30:00Z,0,0,61,Aston Villa,64
9437,NA,NA,,NA,True,NA,106596,NA
Jorge Cuenca Barreno,586,0,2025-04-06T13:00:00Z,0,0,0,Fulham,321
-12,NA,NA,,NA,True,NA,30,NA
Rico Lewis,355,1,2025-04-06T15:30:00Z,0,0,16,Man City,410
-16492,NA,NA,,NA,False,NA,22224,NA
Julián Araujo Zúñiga,592,0,2025-04-05T14:00:00Z,0,0,0,Bournemouth,78
68,NA,NA,,NA,False,NA,35,NA
Murillo Santiago Costa dos Santos,436,1,2025-04-05T16:30:00Z,0,0,90,Nott'm Forest,506
74715,NA,NA,,NA,False,NA,14805,NA
James Tarkowski,236,1,2025-04-05T11:30:00Z,0,0,90,Everton,291
-18353,NA,NA,,NA,True,NA,26356,NA
Joël Veltman,145,0,2025-04-05T14:00:00Z,0,0,0,Brighton,152
-4572,NA,NA,,NA,False,NA,4642,NA
Aaron Anselmino,774,0,2025-04-06T13:00:00Z,0,0,0,Chelsea,NA
6,NA,NA,,NA,False,NA,16,NA
Jaidon Anthony,61,0,2025-04-05T14:00:00Z,0,0,0,Bournemouth,200
-38,NA,NA,,NA,False,NA,38,NA
Kamaldeen Sulemana,462,5,2025-04-06T13:00:00Z,0,1,90,Southampton,NA
-343,NA,NA,,NA,False,NA,375,NA
Timo Werner,509,0,2025-04-06T13:00:00Z,0,0,0,Spurs,NA
15,NA,NA,,NA,True,NA,53,NA
Tyrone Mings,49,2,2025-04-05T16:30:00Z,0,0,90,Aston Villa,40
-412,NA,NA,,NA,True,NA,2146,NA
Ethan Wheatley,648,0,2025-04-06T15:30:00Z,0,0,0,Man Utd,468
-1981,NA,NA,,NA,True,NA,1981,NA
Matz Sels,443,3,2025-04-05T16:30:00Z,0,0,90,Nott'm Forest,502
26697,NA,NA,,NA,False,NA,62289,NA
Ryan Yates,449,2,2025-04-05T16:30:00Z,0,0,90,Nott'm Forest,522
239,NA,NA,,NA,False,NA,218,NA
Amad Diallo,364,0,2025-04-06T15:30:00Z,0,0,0,Man Utd,452
-21330,NA,NA,,NA,True,NA,21408,NA
Josh Nichols,662,0,2025-04-05T11:30:00Z,0,0,0,Arsenal,15
68,NA,NA,,NA,False,NA,125,NA
Sam Szmodics,611,0,2025-04-05T14:00:00Z,0,0,0,Ipswich,NA
-142,NA,NA,,NA,True,NA,202,NA
Spike Brits,704,0,2025-04-06T15:30:00Z,0,0,0,Man City,NA
11,NA,NA,,NA,False,NA,23,NA
Malo Gusto,171,5,2025-04-06T13:00:00Z,0,0,90,Chelsea,228
3105,NA,NA,,NA,False,NA,1569,NA
Julian Eyestone,759,0,2025-04-06T13:00:00Z,0,0,0,Brentford,104
-22,NA,NA,,NA,True,NA,50,NA
Eddie Howe,746,11,2025-04-07T19:00:00Z,0,0,0,Newcastle,NA
10167,NA,NA,,NA,False,NA,543,NA
Nathan Butler-Oyedeji,665,0,2025-04-05T11:30:00Z,0,0,0,Arsenal,NA
-291,NA,NA,,NA,False,NA,516,NA
Hwang Ui-jo,446,0,2025-04-05T16:30:00Z,0,0,0,Nott'm Forest,NA
-531,NA,NA,,NA,False,NA,531,NA
Jakub Stolarczyk,304,0,2025-04-07T19:00:00Z,0,0,0,Leicester,NA
-2258,NA,NA,,NA,True,NA,2532,NA
Sékou Koné,779,0,2025-04-06T15:30:00Z,0,0,0,Man Utd,463
-2,NA,NA,,NA,True,NA,28,NA
Zain Silcott-Duberry,728,0,2025-04-05T14:00:00Z,0,0,0,Bournemouth,95
7,NA,NA,,NA,False,NA,17,NA
Lloyd Kelly,404,0,2025-04-07T19:00:00Z,0,0,0,Newcastle,NA
-60,NA,NA,,NA,False,NA,60,NA
Mateus Gonçalo Espanha Fernandes,623,9,2025-04-06T13:00:00Z,1,0,90,Southampton,708
-234,NA,NA,,NA,False,NA,400,NA
Valentín Barco,116,0,2025-04-05T14:00:00Z,0,0,0,Brighton,NA
-2521,NA,NA,,NA,False,NA,2521,NA
Dean Huijsen,580,4,2025-04-05T14:00:00Z,0,1,90,Bournemouth,NA
-36306,NA,NA,,NA,False,NA,46286,NA
Mateus Mané,784,0,2025-04-05T14:00:00Z,0,0,0,Wolves,NA
416,NA,NA,,NA,False,NA,390,NA
Carlos Roberto Forbs Borges,655,0,2025-04-05T14:00:00Z,0,0,0,Wolves,NA
-27,NA,NA,,NA,False,NA,65,NA
André Trindade da Costa Neto,642,1,2025-04-05T14:00:00Z,0,0,90,Wolves,643
37,NA,NA,,NA,False,NA,165,NA
Albert Grønbæk,734,0,2025-04-06T13:00:00Z,0,0,0,Southampton,NA
-33,NA,NA,,NA,False,NA,40,NA
Max Aarons,59,0,2025-04-05T14:00:00Z,0,0,0,Bournemouth,NA
-95,NA,NA,,NA,False,NA,95,NA
Unai Emery,737,8,2025-04-05T16:30:00Z,0,0,0,Aston Villa,NA
913,NA,NA,,NA,True,NA,646,NA
Henry Cartwright,694,0,2025-04-07T19:00:00Z,0,0,0,Leicester,NA
-21,NA,NA,,NA,True,NA,29,NA
